TES POTENSI AKADEMIK,,,,,,,
#,SINONIM,,,,,,
#,READING COMPREHENSION,"Bees are insects that live in almost every part of the world except the northernmost and southernmost sections. There are 10,000 species, or kinds, of bees. One species is the honeybee, which is the only bee that produces honey and wax. Humans use the wax in making candles, lipsticks, and other products. We use the honey they produced as a food. Bees are truly amazing because while they are gathering the nectar and pollen with which they make honey, they are helping to fertilize the flowers on which they land. Many fruits and vegetables would not survive if bees did not carry the pollen from blossom to blossom. The worker bee carries nectar to the hive in a special stomach called a honey stomach. The hive is a nest with storage space for honey. Other workers make some beeswax and shape it into a "honey-comb," which is a mass of six-sided compartments, or cells, and which is waterproof. The queen lays eggs in completed cells. As the workers build more cells, the queen lays more eggs. All workers, like the queen, are female, but are smaller than the queen. The male honeybees are called drones; they do not work and cannot sting. They are developed from unfertilized eggs, and their only job is to impregnate a queen. The queen must be fertilized in order to lay worker eggs. During the season in which less honey is available, and the drone is of no further use, the workers block the drones from eating the honey so that they will starve to death.",,,,,
#,##,Which of the following is the best title for this reading?,The Many Species of BeesUseless,The Useless Drone ,The Honeybee - Its Characteristics and Usefulness,Making Honey,C
#,##,Which of the following is correct about the drones?,They collect less honey than the workers ,Their only purpose is to mate with the queen ,They come from eggs that have been fertilized by other drones ,They can be male or female,B
#,##,Which of the following can be inferred from the passage?,The workers need to conserve food for useful members of the colony when food is scarce.,Bees are unnecessary in the food chain.,Drones are completely dispensable.,Bees can drown in their hive in a heavy rain.,A
#,##,Honey is carried to the hive in a honey stomach by the ,Queens ,Drones ,Males ,Workers,D
#,##,In what way does the reading imply that bees are useful in nature?,They pollinate fruit and vegetable plants.,They make marvelous creation from wax.,They kill the dangerous drones.,They create storage spaces.,A
#,##,All of the following are characteristics of a honeycomb EXCEPT,It contains hexagonal sections.,It is made of honey.,It is made of wax,It is impermeable,B
#,##,It is implied in the reading passage that bees can be found in all of the following areas EXCEPT,Africa ,Europe,China,Antartica,D
#,Reading for next 7 questios,"CAUTION: Your signature on this legal documents indicates that you have read and understood its contents and agree to abide by its conditions. For apartment number 109 of University Park Apartment located at 600 University Park. 1) Security deposit. The amount of the security deposit is $250, at no time to be applied as rent, and to be refunded upon termination of agreement less any amount retained in payment of damages to the apartment. Should damages to the premises exceed the amount of the deposit, the resident agrees to reimburse the management for such excess. 2) Termination of agreement. This security deposit shall be refunded less any retained amount specified upon the termination of this agreement at the end of the original rental period if notice in writing of termination has been given thirty (30) days in advance of such termination, the keys have been returned to the management,and the premises are found upon inspection to be clean and undamaged.",,,,,
#,##,This passage is,A rental agreement,A caution,A termination of agreement,A security deposit,A
#,##,Under what condition could the manager refuse to return a security deposit?,If the keys were not returned 30 days before the resident planned to move,If the apartment were undamaged,If the resident did not give notice in writing,If the manager could not find another resident to take the apartment,C
#,##,The author mentions all of the following conditions in the document EXCEPT,Terms for security deposit,Terms for payment of damages,Terms for subleasing the apartement to another person,Terms for returning the keys to the apartment,C
#,##,The word "premises" in the last sentence most nearly means,Furniture,Floors,Property,Utilities,C
#,##,The word "its" in the first sentence refers to ,Conditions ,Contents ,Document ,Signature,C
#,##,"If a resident plans to move from University Park Apartments on June 15, when should he notify the manager?",On May 15,On June 1 ,On July 15,On June 15,A
#,##,The word "undamaged" in the last sentence most nearly means,Defective,Broken,Well,Depraved,C
#,Reading for next 6 questios,"General appliance company guarantees the product to be free from manufacturing defects for one year after tha original date of purchase. If the product should become defective within the warranty period, General Appliance will repair or replace it free of charge, provided that damage to the product has not resulted from accident or misuse. Deliver the product to any one of the authorized service facilities whose names and adresses are listed in the accompanying brochures. Direct any questions regarding the warranty to Consumer Service Division, General Applianse Company, 1621 Bergen Street, Newark, Ney Jersey 07102.",,,,,
#,##,Which sentence below best summerizes this passage? ,General Appliance Company is an honest manufacturer.,"If a General Appliance product is damaged in an accident, the company will replace it.","If you have an accident while using a General Appliance product, the company will pay damages.","If a General Appliance product is defective when purchased, the company will repair or replace it.",D
#,##,Where should a defective product be taken for repair or replacement?,To the store where it was purchased,To the Consumer Service Division of General Appliance Company ,To an authorized service facility ,To the manufacturer that made the product,C
#,##,The author mentions all of the following prosedures for customers to receive satisfaction from the company EXCEPT,Take the defective product to an authorized facility,Write to the Customer Service Division,Consult the product brochure for names and addresses of service locations ,Wait for one year from the date of purchase for free replacement,D
#,##,Another word which is often used in place of "warranty" in the second sentence is,Purchase ,Manufacturing ,Product ,Guarantee,D
#,##,The word "it" in the second sentence refers to ,Damage ,The product ,Accident or misuse ,The warranty period,B
#,##,We amy assume that General Appliance Company would replace a product under which of the following circumstances?,When the purchase was made fourteen months ago ,When the product was recently purchased on sale,When the product was dropped and damaged after purchase ,When the replacement was paid for by the customer,B
