Tes Potensi Akademik,,,,,,,
#,Sinonim,,,,,,
#,##,"Some of the most useful resistor  material are carbon, metals, and metallic alloys.",Some,most useful resistor,material,metallic,C
#,##,Alloys of gold and copper have been widely  using in various types of coins.,have,widely,using,various types,C
#,READING COMPREHENSION,"Read the passage carefully and select the one correct answer from the four choices (A, B,C, or D)! Reading 1 for 6 questions. The practice of signing and numbering individual prints was introduced by James Abbott. McNeill Whistler, the nineteenth century artist best known for the painting of his mother, called 'Arrangemen' in Grey and Black,ﾔ but known to most of us as 'Whistle'","Mother.ﾔ Whistler's brother-in-law, Sir Francis Seymour Haden, a less well-known artist, had speculated that collectors might find prints more attractive if they knew that there were only a limited number of copies produced. By signing the work in pencil, an artist could guarantee and personalize each print. As soon as Whistler and Haden began signing and numbering their prints, their work began to increase in value. When other artists noticed that the signed prints encouraged higher prices, they began copying the practice. Although most prints are signed on the right-hand side in the margin below the image, the placement of the signature is matter of personal choice. Indeed, prints have been signed within the image, in any of the margins, or even on the reverse side of the print. Wherever the artists elects to sign it, a signed print is still value above an unsigned one, even in the same edition.",,,,
#,##,Which of the following would be the best title for the passage?,Whistler's Mother,Whistler's Greatest Works,The Practice of Signing Prints,Copying Limited Edition Prints,C
#,##,What made Whistler's work more valuable?,His fame as an artist,His painting of his mother,His signature on the prints,His brother-in-law's prints,C
#,##,The author mentions all of the following as reasons why a collector prefers a signed print EXCEPT,It guarantees the print's authenticity.,It makes the print more personal.,It encourages higher prices for the print,It limits the number of copies of the print,C
#,##,"The word 'speculated' in line 4 (Whistler's brother-inin-law, Sir Francis Seymour Haden, a less well-known artist, had speculated that collectors )could best be replaced by",Guessed,Noticed,Denied,Announced,A
#,##,The word 'it' in the last line refers to,The same edition,The image,The reverse side,A print,D
#,##,It can be inferred from the passage that artists number their prints,As an accounting procedure,To guarantee a limited edition,When the buyer requests it,At the same place on each of the prints they produce,B
#,Reading 2 for 5 next questions,"Champor is a very useful chemical. It is generally used for making motion picture films,celluloid, and medicines. The champor tree grows mainly in Japan, China, and Formosa, but someplaces in the United States also are home to the camphor tree. The camphor tree grows tall and has white flowers and green leaves. The chemical is removed from the branches by steaming. It is almost transparent. The chemical so obtained is then drained and pressed to remove oil and water. Then chemical itself remains in the form of whitish crystals, which are then treated until they are in liquid form. Although it has medical qualities, it can be extremely poisonous if taken in large doses.",,,,,
#,##,How does the author describe the chemical champor?,Nearly clear in color,Eighty percent oil and twenty percent water,Always in crystal form,Always in liquid form,A
#,##,All of the following are true EXCEPT,Camphor can probably be lethal,Fewer champor trees exist in the United,Camphor is used in medicines,Camphor is removed from the tree as a liquid,D
#,##,The word 'doses' in the last line is nearest in meaning to,Crystals,Amounts,Chemicals,Powders,B
#,##,The chemical is removed by,Boiling the leaves,"Applying hot, moist air to the branches",Baking the branches in a kiln,Placing the branches in a cold container,B
#,##,"According to the reading, what is camphor commonly used for besides medicines?",Film for snapshot camera,Poison,Fertilizer,Film for movies,D
#,Reading 1 for 9 next questions,"Bile is a heavy, bitter, greenish-yellow fluid secreted by the liver at the rate of a couple of pints daily. It, along with pancreatic juices and secretions by the small intestine, functions as an aid in the digestive process. The bile itself maintains the alkaline level of the small intestine and dissolves fats. The bile continues to form between meals although it is not needed then. The function of the gall bladder is to hold this bile until it is needed. During digestion, the bile flows from the liver through the common bile duct and into the duodenum, or first section of the small intestine. Between meals, the muscle over the duodenum, or sphincter of Oddi, prevents the bile from entering. It is then that the bile is forced into the gall bladder, which is a small sack underneath the right portion of the liver. At times, because of a malfunction of a duct or one of the digestive organs, bile will stagnate in the gall bladder, and gall stones will form. This consist largely of cholesterol, and when the gall bladder contracts, especially while the patient is sleeping, the stones may cause extreme pain, like a heavy pressure either near the liver or in the middle of the chest where the rib cages meet. The stones may also cause jaundice, since the flow of bile to the duodenum may be impeded. If the stones are very small, they may flow down into the intestines or pancreas, causing additional problems. Generally, the only way to alleviate the problem is to remove the gall bladder itself, as it is generally too difficult te remove only the stones. As with the tonsils and appendix, it is accepted practice to remove the gall bladder when trouble occurs. But one can get along quite well without a gall bladder. The bile is still produced by the liver and still flows to the small intestine. The only difference is that it is no longer stored in the gall bladder.",,,,,
#,##,Which of the following would be the best title for this passage?,Digestive Juices,Useless Organs,The Function of the Bile and the Gall Bladder,The Liver's Function in Digestion,A
#,##,The word 'it' in line 5 (The function of the gall bladder is to hold this bile until it is needed.) refers to,Function,Gall bladder,Bile,Digestive process,C
#,##,What is the general fuction of the gall bladder?,It feeds the bile into the duodenum by way of the liver,It is the passageway of the digestive juices,It produces bile,It stores bile when it is not needed,D
#,##,"In line 13, the word 'jaundice' (The stones may also cause jaundice, since the flow of bile to the duodenum may be impeded.) is nearest in meaning to",Pain,Yellow skin,Hardness,Death,C
#,##,The author describes the gall bladder as,"A heavy, bitter greenish-yellow fluid",A small pouch below the right side of the liver,The first section of the small intestine,A sphincter,B
#,##,Why is the gall bladder compared to tonsils?,Because it does not serve a vital bodily function,Because they both are connected to the liver,Because it is a useful organ,Because it causes a sore throat,A
#,##,What is the main component of gallstones?,Sand,Bile,Duodenum,Cholesterol,B
#,##,All of the following are functions of bill EXCEPT,Dissolving fats,Aiding digestion of foods,Causing stagnation in the gall bladder,Maintaining the alkaline level,C
#,##,The author implies that,Gall bladders are totally useless and should be readily removed,It is simple to remove stones from a gall bladder,Bile can serve its function despite removal of the gall bladder,Gallstones first appear in the pancreas,C
